time,mean,low_limit,upper_limit
7.223,0.0004303499751462659,0.00014527367898940047,0.001053016941338691
7.224,0.0004304637722709201,0.00014471110875831128,0.0010587283086248719
7.225,0.0004304979460367916,0.00014543405889294673,0.001056252143279607
7.226,0.00043059151266277456,0.00014464098132214694,0.0010527074669852035
7.227,0.0004307299317783706,0.00014435981370218567,0.001047491435565936
7.228,0.0004306962697777876,0.00014393037812083847,0.0010487025612628356
7.229,0.00043101619125832975,0.0001437631657980973,0.0010436591758284394
7.23,0.00043121846553735105,0.00014487183674239914,0.0010443159339133823
7.231,0.0004313432040781203,0.0001445238887267724,0.0010505138643235562
7.232,0.00043155424723271077,0.00014469973875720334,0.0010494522726486539
7.233,0.0004316359380289425,0.00014458139329838262,0.00104653987935033
7.234,0.0004315679171475882,0.0001450912919972302,0.0010424004916319378
7.235,0.00043158608658900146,0.00014383620115768477,0.0010391986083663246
7.236,0.0004315877158482428,0.00014330891850635748,0.0010422753247088148
7.237,0.0004314891838884761,0.00014360023900649048,0.0010462422773091402
7.238,0.00043161534080700457,0.00014351586392750358,0.0010457915952064747
7.239,0.0004317083984815304,0.00014385322927224243,0.0010431698122614944
7.24,0.0004318841954444947,0.00014406890197144514,0.0010478975178787246
7.241,0.0004319280469023133,0.0001450277981070743,0.0010504574404151903
7.242,0.00043199082937464686,0.00014400131789851322,0.0010515198689843748
7.243,0.0004320469602813359,0.00014395941547223304,0.0010488320461154114
7.244,0.00043208268429663723,0.00014372702052570984,0.001047741305249704
7.245,0.00043219559988698326,0.00014259054601039814,0.0010523087392624736
7.246,0.00043223376203778223,0.00014290531457577344,0.0010544795514507391
7.247,0.0004322390063203157,0.00014394998049412793,0.0010513042306318542
7.248,0.000432418873981033,0.00014298981111784503,0.0010543190137745529
7.249,0.00043273560804955863,0.00014293394232182626,0.0010533269942860127
7.25,0.000432760430283062,0.00014379304479171138,0.0010546012748858542
7.251,0.0004329761532416665,0.00014354885619279246,0.0010617906728878092
7.252,0.00043315732717107836,0.00014457539463845313,0.0010638412622785334
7.253,0.0004334586141099694,0.00014428747525289687,0.0010680939062961995
7.254,0.00043341169203171256,0.0001443836119388042,0.00106987188952075
7.255,0.00043340982291332635,0.0001443134381039653,0.0010668529241304602
7.256,0.00043380568140059453,0.0001446622447262569,0.001062777200205177
7.257,0.0004337333684522863,0.00014568769985193598,0.0010595886688509377
7.258,0.0004336050005282748,0.0001460848191977341,0.0010506850130447315
7.259,0.0004337131258304882,0.00014610850013855805,0.001048774709474723
7.26,0.00043393690007107285,0.00014595939801283398,0.0010471970435103103
7.261,0.00043400316196234184,0.00014609382594906261,0.0010537681778568712
7.262,0.0004341474473705442,0.00014617387932830845,0.0010583199496097774
7.263,0.0004341958556841034,0.00014642434875072023,0.001066991139655815
7.264,0.00043444440716607617,0.00014683238093033668,0.0010699403930661752
7.265,0.00043434718236937494,0.00014696339187333034,0.00107060637243423
7.266,0.0004343849438015931,0.00014649500196022605,0.0010740391816962925
7.267,0.000434500115841291,0.00014744761135030148,0.0010740203378945081
7.268,0.0004345448186193169,0.0001478607401350716,0.0010710077540643716
7.269,0.00043462115670533143,0.00014789358610058553,0.001065605925696657
7.27,0.00043466704475791457,0.00014768915614250138,0.0010627341431290083
7.271,0.00043471198612995065,0.0001477196812648035,0.0010602421176992764
7.272,0.00043477992181797253,0.00014797278387182,0.0010573505927580537
7.273,0.00043480217173095327,0.0001490978741105081,0.0010602789660550146
7.274,0.000434950900077056,0.00014898634459170672,0.0010559037367555185
7.275,0.0004348672052638863,0.00014857872753466892,0.0010608678492522667
7.276,0.0004350128604550723,0.00014892084843284961,0.0010627342536542656
7.277,0.00043473049065676883,0.0001487414333635022,0.0010562602722706449
7.278,0.00043469377914175886,0.00014859992321029198,0.0010534189208284478
7.279,0.0004344853387054003,0.00014824043710294905,0.001048802526072349
7.28,0.00043438419265283466,0.00014787933620631502,0.0010445941293094874
7.281,0.00043445057602953935,0.00014853901638700367,0.0010418694603850334
7.282,0.0004345046792646754,0.00014912438878977145,0.001041997309882275
7.283,0.00043455359847135896,0.0001500506547743935,0.0010431032040929802
7.284,0.0004344920975499148,0.00015057454133066877,0.0010425701409315135
7.285,0.00043475012705869914,0.0001497717703232529,0.001048100702365057
7.286,0.000434730722930998,0.00015095897831783454,0.0010514840571240083
7.287,0.0004348664881763623,0.00015087587694918777,0.001049306435530778
7.288,0.0004349689441165939,0.00015123706443414227,0.0010480794380007012
7.289,0.0004350896261711217,0.00015183198184651824,0.0010475963211644167
7.29,0.0004350487802378809,0.00015269948916374853,0.0010421410217993769
7.291,0.00043539847032063756,0.00015241019202155833,0.001048518848461897
7.292,0.000435339326910172,0.0001526481887259356,0.0010504015410026538
7.293,0.00043563579427458564,0.00015212913296178273,0.0010573727925785492
7.294,0.0004356492714495111,0.00015216919525542686,0.0010599660860748613
7.295,0.00043588744617689196,0.0001521105044852394,0.0010624572890519076
7.296,0.0004356634848940172,0.00015031644581752732,0.0010673533945502376
7.297,0.00043584935179317454,0.00015015440011958698,0.001067077558908946
7.298,0.0004360050070106622,0.00015030904001766073,0.0010687080223704105
7.299,0.0004360876689068617,0.0001510327581508988,0.0010651042923032852
7.3,0.00043608402449879253,0.00015059855675841335,0.0010682454218131439
7.301,0.0004360204132671372,0.00015060904425579088,0.0010659859996516828
7.302,0.0004363541106478155,0.00015074448491788294,0.0010676925023566431
7.303,0.0004365865035793158,0.0001499655650533087,0.0010661815237220126
7.304,0.00043650855767753024,0.00015041706657079602,0.0010661846054695733
7.305,0.0004367893621145621,0.000150751299758975,0.0010618577462475282
7.306,0.00043688024679903293,0.00015069751021124167,0.0010614683057305315
7.307,0.00043696240289067725,0.0001508836086747076,0.001061645783943192
7.308,0.0004369052669491831,0.00015157851267862674,0.0010654080418357466
7.309,0.0004368450512747548,0.00015160165515821768,0.00106142946869866
7.31,0.00043696547999123517,0.000151153041476025,0.001062889682045729
7.311,0.00043673801200241815,0.00015046986319196764,0.0010612201109849557
7.312,0.0004368897945259488,0.00014958322944687327,0.0010699193581328284
7.313,0.00043710640698185424,0.00014963058000635665,0.0010668181591675357
7.314,0.0004370595314942708,0.00014975777425081508,0.0010668272392578173
7.315,0.0004369751278312935,0.00014929234105293408,0.0010673634572728598
7.316,0.00043715615358862577,0.0001491275890704531,0.0010754491807548664
7.317,0.0004372582429794245,0.00014933646284975084,0.0010768034323304781
7.318,0.00043748207659067125,0.0001499459584148727,0.0010736402495354124
7.319,0.00043773799198993247,0.00015025778561757403,0.0010676543496290357
7.32,0.0004378824488543815,0.00015031567935286356,0.0010707355076584578
7.321,0.00043803047421147896,0.00015075499914474338,0.0010698716694571113
7.322,0.00043801683787878936,0.00014993602768729387,0.0010717047443722612
7.323,0.0004378254456169154,0.0001507344441929811,0.0010657208429204865
7.324,0.00043797706489272204,0.000151156910094603,0.0010627937890020818
7.325,0.00043827582197087517,0.0001506431351294609,0.0010623513155044596
7.326,0.00043836326868939456,0.00015100157273558633,0.0010653521242884284
7.327,0.00043854320355296946,0.0001500947692266675,0.0010704546583101987
7.328,0.00043857329637349496,0.00014906778330363453,0.001067752645301642
7.329,0.00043882269629791354,0.00014965394248636974,0.0010709777956821596
7.33,0.0004389147304693314,0.0001496151907457483,0.001074230036129257
7.331,0.00043886629194309914,0.00015033567366087757,0.0010696511595870782
7.332,0.0004391284765813052,0.00015040359775162466,0.0010723441134767283
7.333,0.0004393635915243494,0.00015048967075137758,0.0010690845257860235
7.334,0.00043939273582433005,0.00015106472300722648,0.0010637538514118097
7.335,0.00043940357294998037,0.00015076659274357838,0.0010731273691978944
7.336,0.00043962286150617854,0.0001508181752467934,0.0010776704562914254
7.337,0.00043967830740065077,0.00015094716216660823,0.0010886229474365967
7.338,0.00043972389985723104,0.00015087670852779512,0.0010871012127962902
7.339,0.00043968159057490764,0.00015059582006020226,0.0010894561848653166
7.34,0.0004397403401561219,0.00014999181645415914,0.0010866587191662059
7.341,0.0004399799412246954,0.00014950392973076446,0.0010907466338063625
7.342,0.00044010943959707423,0.00015052359110787582,0.0010925053366688607
7.343,0.0004403132853641486,0.00015142192194174604,0.0010940450694931323
7.344,0.00044023316969856043,0.00015160561764774772,0.001093387624375903
7.345,0.00044047215813548503,0.000150732125661562,0.0010963740844560077
7.346,0.0004405183117896184,0.00015193472506456335,0.0010940255117395364
7.347,0.00044065283411448227,0.00015074800126317338,0.0010975363016833776
7.348,0.00044055074322888404,0.00015075088201045204,0.0010962437256620387
7.349,0.0004406843148058694,0.0001506660352214502,0.0010956344962129922
7.35,0.00044077548593746173,0.0001510448003004252,0.0010981592660935032
7.351,0.00044087116075827937,0.00015111450928051608,0.0010920257306822755
7.352,0.0004411142959172654,0.0001511368002607305,0.001104814643202176
7.353,0.00044130956366081645,0.00015029205784974252,0.0011005159646649814
7.354,0.0004414934119863436,0.00014983463062933605,0.0010942630991586178
7.355,0.0004413034356917903,0.0001499619750567427,0.0010923421965939222
7.356,0.0004415664833436073,0.000149344970572545,0.0010975176422180024
7.357,0.00044180109398492235,0.00014952702802861875,0.00110161674693344
7.358,0.00044181708673978745,0.00014974940053607476,0.001106237852330682
7.359,0.00044188269691122393,0.00015017794182063793,0.0010960499123429184
7.36,0.0004418775606657359,0.00014931282364908456,0.0010949149882961704
7.361,0.00044227894732742695,0.00014920106213397674,0.001096716856221689
7.362,0.0004422737207516857,0.0001489802166290029,0.0010962378291303546
7.363,0.0004425035035424613,0.0001493291080655136,0.0010961899412860509
7.364,0.00044273164939554507,0.0001497198705259761,0.001096469009741168
7.365,0.0004432192872132596,0.00015042479569990247,0.0010955353622116612
7.366,0.0004431179400352891,0.0001506377387368041,0.0010883864827448838
7.367,0.00044304383625646756,0.00015048062177338143,0.0010916950264657835
7.368,0.00044305298209500307,0.00015011530232571073,0.001097046221033824
7.369,0.0004431706904542081,0.00015085444097094402,0.0010939647003749445
7.37,0.0004431135408396114,0.00015049343733457645,0.001095726013629672
7.371,0.00044356452258815593,0.00014998681836587312,0.001100364960457244
7.372,0.00044360917566178934,0.00015067396472400368,0.0010982231905665033
7.373,0.00044385477955364823,0.00014953557504050383,0.0010989295576572242
7.374,0.00044404624094754243,0.00014941015257093705,0.0011017708747363393
7.375,0.00044399451952429546,0.0001489235993046463,0.0011078103522917273
7.376,0.0004442567675709507,0.00014905654899283855,0.001112896895634575
7.377,0.00044445206151778416,0.00014886428919036064,0.0011116646968865013
7.378,0.00044471950099430154,0.0001487696732422767,0.0011104126761501128
7.379,0.0004449147407944393,0.000148455651920011,0.0011166425372691393
7.38,0.0004452489331644905,0.00014821831160955796,0.0011245277989515826
7.381,0.0004451247685068673,0.00014763463187539972,0.0011284953776701527
7.382,0.00044518207134417603,0.00014820623123589855,0.0011257211382172355
7.383,0.00044535699310083106,0.00014761792352291266,0.0011286473712439275
7.384,0.0004454247472942282,0.00014819986163968436,0.0011360337934211327
7.385,0.00044535747985182365,0.00014829484425432315,0.001142104512225127
7.386,0.0004456009676580933,0.00014808491796796893,0.0011382269077199094
7.387,0.0004457692635356446,0.00014889020443647666,0.001137716071485422
7.388,0.0004457100111086418,0.00015043469728596897,0.0011350600705758642
7.389,0.0004457458629314398,0.00015078468279894976,0.0011369569724515105
7.39,0.0004461367528058483,0.00014923457224550905,0.0011356648142478317
7.391,0.0004460921493375553,0.00014884240759363725,0.0011300850467359123
7.392,0.0004464423017476935,0.00014899386119742285,0.0011302998562661174
7.393,0.00044641163781543634,0.0001500212388581968,0.001126733558473458
7.394,0.0004466322762811,0.00014983077870457618,0.0011269206005293693
7.395,0.00044652729575536725,0.0001499048961209784,0.0011156140483359472
7.396,0.00044650898578671894,0.000150588838717722,0.0011244194779695127
7.397,0.0004466678067409102,0.00015044814107960256,0.0011245014986551783
7.398,0.00044680890990530744,0.00015115021345990013,0.001129359213195475
7.399,0.0004468840050121904,0.00015184843670328709,0.0011283135147630797
7.4,0.00044691028267663434,0.0001516771098572513,0.0011263250262939556
7.401,0.0004469963951760634,0.00015201668798403505,0.0011329894543847603
7.402,0.00044699882827486215,0.00015246674485563705,0.0011231301465954016
7.403,0.0004471725407598811,0.00015250833721930314,0.0011253115755200794
7.404,0.0004473834034929218,0.0001514411358160034,0.001115061831859799
7.405,0.0004474610865858404,0.00015260732874478774,0.0011153769018061174
7.406,0.00044769637423657573,0.00015222309848281614,0.0011273071309512738
7.407,0.0004476724696722656,0.00015134376374421286,0.0011248951197255484
7.408,0.00044739978703574817,0.00015126335902505725,0.0011224175110013802
7.409,0.0004473281264707187,0.0001510647493994191,0.0011247435204873946
7.41,0.0004476752062140022,0.00015112738310819573,0.001132126425789734
7.411,0.00044775755518820944,0.00015147291329349713,0.0011381126083856066
7.412,0.0004476612524389442,0.0001530420576231617,0.0011397668802623922
7.413,0.0004478276936259202,0.00015322385491442017,0.0011347788598136893
7.414,0.0004478847822276964,0.00015344934237036876,0.0011323770845797416
7.415,0.00044800886153123585,0.00015238051803663217,0.0011360922024785398
7.416,0.0004482338410954864,0.00015255478596135937,0.001134747282411492
7.417,0.0004484146245729266,0.0001524872758001797,0.0011256356405672041
7.418,0.00044813189768074814,0.00015233298080307296,0.0011194906130050197
7.419,0.0004482506036730946,0.00015323360459851672,0.0011194264099549742
7.42,0.0004483882230577977,0.0001534592863298691,0.0011235106202811289
7.421,0.00044845384257597066,0.0001539968454067176,0.0011232156674269712
7.422,0.0004487108631482291,0.00015406931373646363,0.0011224223630252723
7.423,0.0004486741385792352,0.00015484093651476017,0.001118645776930704
7.424,0.0004487252662261962,0.00015451044249824782,0.0011253124477242605
7.425,0.0004487677049107127,0.0001540159981705591,0.0011254306710659346
7.426,0.00044894251250677993,0.00015489052988642006,0.0011293016672947855
